requests,latency_ms,errors
02424,218.88975564429177,0
02425,207.6092029627736,0
02426,211.9393208439846,0
02427,217.40710141486727,0
02428,191.3820192491017,0
02429,186.05272811769515,0
02430,201.7918478678368,0
02431,202.30054723494538,0
02432,187.6166147273876,0
02433,179.07878776657617,0
02434,241.70720339349464,0
02435,227.26521665589445,0
02436,189.30633551568582,0
02437,198.39689822195825,0
02438,201.6455409736815,0
02439,195.9692066135324,0
02440,202.09679870139553,0
02441,195.6382584674835,0
02442,194.59845876646287,0
02443,167.2737080849055,0
02444,197.75105037630888,1
02445,237.78439958433813,0
02446,170.88851739922404,0
02447,202.17370358299408,0
02448,225.23881225357323,0
02449,230.47231696531102,0
02450,235.6682139884716,0
02451,210.63496686388072,0
02452,189.84714829980695,0
02453,213.43077786936556,0
02454,238.81351473713408,0
02455,188.80649561662096,0
02456,197.68559100650492,0
02457,216.4268400922244,0
02458,193.1158135056895,0
02459,222.93783195907056,0
02460,205.8418229541169,0
02461,214.28589219788495,0
02462,217.25124864988294,0
02463,199.39791450826326,0
02464,162.333048340792,0
02465,209.68111640287793,0
02466,194.6159044311942,0
02467,177.74676866585767,0
02468,211.4148653326443,0
02469,204.26968886230648,0
02470,226.51286466742957,0
02471,187.80265223017378,0
02472,203.52879610615312,0
02473,208.98872713832938,0
02474,222.46800923668042,0
02475,187.26079739521526,0
02476,235.27155084264288,0
02477,206.91598185720437,0
02478,159.8851547287914,0
02479,227.16666112929454,0
02480,172.73220541916368,0
02481,208.58327104147276,0
02482,190.74531142752676,0
02483,200.35658331496387,0
02484,187.97107872841826,0
02485,163.09178605452396,1
02486,189.89380263626927,0
02487,179.04203535708444,0
02488,217.79424429581195,0
02489,202.1875309335317,0
02490,221.61149310498212,0
02491,220.7283018798216,0
02492,199.7736973506053,0
02493,195.72649274665488,0
02494,191.8493420711424,0
02495,189.80637578944277,0
02496,182.98974396070471,0
02497,187.2340111036198,0
02498,210.3873550270133,0
02499,234.56754099519222,0
02500,231.765306949483,0
02501,232.94693752417987,0
02502,184.9227877363382,0
02503,168.6266612954227,0
02504,180.38408506223658,0
02505,196.65714139260814,0
02506,185.93238481867613,0
02507,193.25563223042676,0
02508,197.9816747621031,0
02509,201.8364282643844,0
02510,187.00795590528313,0
02511,212.17650746662417,0
02512,172.54376713626738,0
02513,184.3591171187726,0
02514,192.43893887582053,0
02515,185.06240317821056,0
02516,199.55764960625268,0
02517,224.65395256884972,0
02518,207.05412696332897,0
02519,226.9903410361585,0
02520,221.1064656746507,0
02521,197.10410641082194,0
02522,205.26673359298962,0
02523,218.7537437596412,0
02524,201.06206018670827,0
02525,166.06768969404388,0
02526,194.08785097496494,0
02527,200.87079460926233,0
02528,231.44639480887326,0
02529,214.68416704674237,1
02530,184.22522297671384,0
02531,208.5900088361075,0
02532,222.3700664288345,0
02533,198.52771307178088,0
02534,203.10062126079686,0
02535,194.89788718354023,0
02536,198.14308924518843,0
02537,206.14229078660026,0
02538,222.45228863481236,0
02539,181.30675229740356,0
02540,199.14103108180097,0
02541,186.3064824528054,0
02542,193.13091239424665,0
02543,213.1772281976804,0
02544,185.80414550282262,0
02545,180.42615355729814,0
02546,221.64438673535795,0
02547,208.80187851748929,0
02548,161.62999893466173,0
02549,221.92051071464195,0
02550,221.90307635833375,0
02551,249.59297118687948,0
02552,178.74207623012413,0
02553,155.5077162566279,0
02554,227.61634063707368,0
02555,206.5249940643567,0
02556,189.93059793794055,0
02557,182.1816377407955,0
02558,187.38196264578715,0
02559,218.39933259558083,0
02560,214.36567364222844,0
02561,202.1249073880098,0
02562,206.56926272877791,0
02563,206.00037160662978,0
02564,158.6684584157162,0
02565,184.32722325017136,0
02566,216.288703784912,0
02567,211.252114582158,0
02568,221.50781094373733,0
02569,200.84582005534165,0
02570,184.9431199901601,0
02571,206.4100418685955,0
02572,218.14391262553335,0
02573,203.23608731928158,0
02574,202.73082839541888,0
02575,210.55835848572517,0
02576,232.52934055856088,0
02577,201.9797387544363,0
02578,190.7173961595747,1
02579,203.95997167906097,0
02580,198.9025222265742,0
02581,213.29918714910562,0
02582,196.83620476984737,0
02583,223.479302765709,0
02584,200.24066783562725,0
02585,230.13406367775116,0
02586,169.91833551671425,0
02587,204.3717778159987,0
02588,185.2316037414326,0
02589,195.56917498358575,0
02590,200.25540938769524,0
02591,195.0958372495808,0
02592,186.16500408703868,0
02593,157.847691030874,1
02594,215.571394437829,0
02595,195.81991362346207,0
02596,203.34599066090072,0
02597,203.55529177267346,0
02598,189.59496928474158,0
02599,199.10088318902046,0
02600,228.49106485377956,0
02601,227.17427073771483,0
02602,195.9324348953489,0
02603,216.35470228945644,0
02604,190.1133491352381,0
02605,206.83752319491327,0
02606,168.40987077884557,0
02607,223.8480985890315,0
02608,244.2943433474289,0
02609,210.72468395349244,0
02610,219.77880508069362,0
02611,228.8691939236411,0
02612,191.67864587454358,0
02613,191.4996956766398,0
02614,200.33808697909575,0
02615,206.95644448047554,0
02616,185.23869457683625,0
02617,234.55939790608485,0
02618,182.9042118053806,0
02619,188.46056989323455,0
02620,184.03190539174355,0
02621,185.47618812195873,0
02622,177.08021364567892,0
02623,250.97183244602783,0
02624,215.2397943989784,0
02625,175.75519109746404,0
02626,217.75610917161802,0
02627,201.38986096117986,0
02628,168.49384046460253,0
02629,202.69314390413638,0
02630,179.10956379755277,0
02631,205.84349882797375,0
02632,199.0577173269609,0
02633,202.28914431406625,0
02634,203.35253972203884,0
02635,191.2241527499287,0
02636,217.6101474584473,0
02637,176.87518474769587,0
02638,209.09333735345587,0
02639,195.47525100285532,0
02640,224.16635036889502,0
02641,168.83438134839315,0
02642,170.47337641362665,0
02643,190.89839846575563,0
02644,206.09093283986127,0
02645,175.58219720664536,0
02646,207.681500670027,0
02647,202.04237774397046,0
02648,198.51262211960125,0
02649,183.02654744436097,0
02650,224.9836938910293,0
02651,162.00741941703922,0
02652,193.8221408840541,0
02653,195.4539223058611,0
02654,190.78766663044544,1
02655,138.92264902579257,0
02656,230.61444505531068,0
02657,207.1379624541525,0
02658,217.27699830522388,0
02659,164.9612498849169,0
02660,175.45567980255808,0
02661,202.28274065272436,0
02662,192.1501501546687,0
02663,203.0220009581152,0
02664,207.74769793192246,0
02665,183.59638226704547,0
02666,189.89168309185777,0
02667,219.3497777101644,0
02668,218.23003045530416,0
02669,173.277975660606,0
02670,190.9705823904716,0
02671,226.1777010201919,0
02672,178.30538722966926,0
02673,220.90371963895984,0
02674,187.66551178113377,0
02675,152.27889354062324,0
02676,210.59662231372693,0
02677,204.01193080978942,0
02678,223.41845403719955,0
02679,222.23641224141056,0
02680,212.44756053917112,0
02681,188.2267666966751,0
02682,198.6470499410331,0
02683,203.7637182879909,0
02684,210.3223980994093,0
02685,239.04089823454046,0
02686,178.4701400304288,0
02687,227.90629828354216,0
02688,176.86938280936826,0
02689,197.1360775152351,0
02690,194.52826439922828,0
02691,235.68440054624827,0
02692,167.4911884340869,0
02693,195.10679507841738,0
02694,195.476079296477,0
02695,193.4933327090121,0
02696,218.48021713992154,0
02697,198.56291769328942,0
02698,188.29234777058295,0
02699,196.65972558685976,0
02700,225.12577694162485,0
02701,241.54724845044353,0
02702,228.64167694021415,0
02703,202.6047693874634,0
02704,183.02916147454656,0
02705,208.56278246981935,0
02706,198.09314721879056,0
02707,190.04140592097434,0
02708,238.95788295276594,0
02709,210.6255845138807,0
02710,186.52828192103203,0
02711,218.90854635627622,0
02712,182.56122196861034,0
02713,188.1879634321586,0
02714,206.59362043014983,0
02715,211.54030248008561,0
02716,159.12403476438368,0
02717,205.82715860356726,0
02718,185.83803398471088,0
02719,200.32622852792085,0
02720,249.1695790100807,0
02721,174.85169810880552,0
02722,209.35240946072307,0
02723,160.87781733158783,0
02724,180.73383042343582,0
02725,194.99479806174608,0
02726,184.25240423860026,0
02727,170.9882182207959,0
02728,178.20198211043297,0
02729,231.1459892906654,0
02730,196.02519076768925,0
02731,205.59107009720944,0
02732,166.90546789406562,0
02733,191.0199961742371,0
02734,239.3569668676714,0
02735,227.70223253001814,0
02736,203.46579001698075,0
02737,190.53763308240897,0
02738,169.85303322271938,0
02739,166.84619672256161,0
02740,209.78032648356955,0
02741,188.50115893255798,0
02742,205.36484547393363,0
02743,218.9673005967827,0
02744,198.5728462710613,0
02745,204.1607792324361,0
02746,217.73654457807265,0
02747,188.9546967261229,0
02748,227.2650996382574,0
02749,255.0891083517261,0
02750,197.5643639155197,0
02751,205.63498681675208,0
02752,163.72654805401498,0
02753,184.97036806049638,0
02754,200.52215581802236,0
02755,169.79367634046827,0
02756,196.38119943759446,0
02757,195.71774273451058,0
02758,199.04810078308273,0
02759,246.86516699362713,0
02760,208.3368493693259,0
02761,164.05040186997215,1
02762,176.37041573645945,0
02763,190.82849875781923,0
02764,203.23715473953797,0
02765,185.9257267002862,0
02766,202.0457924822984,0
02767,183.43264413055385,0
02768,189.03664525022234,0
02769,176.64196706586597,0
02770,251.851893456722,0
02771,201.69367215155242,0
02772,210.32373893511465,0
02773,206.51501951357616,0
02774,232.36895033696638,0
02775,184.1722886365752,0
02776,196.52438053067107,0
02777,206.9381467130118,0
02778,192.10541576260238,0
02779,228.62185194064102,0
02780,219.91788207482452,0
02781,195.9582234991443,0
02782,199.05080658371037,0
02783,194.23972643522546,0
02784,188.3677808169218,0
02785,197.32238412430266,0
02786,152.97860271892975,1
02787,193.01161675162098,0
02788,184.2110847002394,0
02789,198.36114854028003,0
02790,231.62207948684716,0
02791,210.50329817071025,0
02792,159.7235772610928,0
02793,167.81937962110626,0
02794,206.04714176246804,0
02795,211.9211791543043,0
02796,229.16282798664454,0
02797,213.51472741002127,0
02798,212.94763825712266,0
02799,174.15731584064827,0
02800,178.7559466400889,0
02801,218.55032724164337,0
02802,218.4702129553755,0
02803,185.36776827519964,0
02804,195.69891112046315,0
02805,204.510407218682,0
02806,161.06935027737399,0
02807,195.029388278547,0
02808,163.817097374979,0
02809,216.61868753186118,0
02810,201.0712153331796,0
02811,235.1176030702934,0
02812,177.39908327646503,0
02813,219.01341213233047,0
02814,184.61846157277515,1
02815,176.77300971054143,0
02816,210.80961378271178,0
02817,212.9194069974962,0
02818,191.9538797277622,0
02819,175.34830369984613,0
02820,215.00783623159742,0
02821,237.79178679960256,0
02822,223.26131265224188,0
02823,223.90011360309938,0
02824,222.74201707972182,0
02825,203.4590545108672,0
02826,164.95990508024659,0
02827,233.81958510217157,0
02828,190.12129458740012,0
02829,167.4001405058001,0
02830,207.81028874209858,0
02831,195.3822648233463,0
02832,203.24276433517005,0
02833,222.26478759504914,0
02834,196.97107609325923,0
02835,186.01383547943536,0
02836,243.4878599459306,0
02837,206.74170244789374,0
02838,175.46365486058176,0
02839,221.6128280507368,0
02840,224.5399870875251,0
02841,205.52803996902983,0
02842,185.4290122295409,0
02843,195.36994121554116,0
02844,177.78373347500326,0
02845,172.718973497675,0
02846,217.19763390876554,0
02847,188.21046208418124,0
02848,218.54235128654713,0
02849,214.14328390603202,0
02850,216.0833304560967,0
02851,216.08044581897056,0
02852,193.67144050206005,0
02853,177.8435292852625,0
02854,236.68179249216558,1
02855,205.20226796837173,0
02856,218.1541525777646,0
02857,195.69094744644414,0
02858,197.53367503215682,0
02859,212.37598765392286,0
02860,252.34546125029465,0
02861,184.50144555938317,0
02862,188.25065489770242,0
02863,215.95515298755151,0
02864,179.30010204639058,0
02865,208.39133701794853,0
02866,205.5418048971622,0
02867,204.0749000486558,0
02868,204.83595937962173,0
02869,213.62471389519916,0
02870,241.46388610581823,0
02871,211.55556157667579,0
02872,204.52380854457954,0
02873,221.62200010865055,0
02874,229.23809408112209,0
02875,193.8602066718303,0
02876,208.65466560697098,0
02877,162.17619942589948,0
02878,194.88083469552558,0
02879,174.9716208340908,0
02880,196.67535326845973,0
02881,201.82415938046327,0
02882,229.06590790148965,0
02883,182.162587486731,0
02884,227.9388895247975,0
02885,187.41189650736476,0
02886,233.35693793736277,0
02887,223.9437792530114,0
02888,235.2905962033573,0
02889,199.68655342122244,0
02890,200.4515886940133,0
02891,228.8670075886721,0
02892,224.4813863346126,0
02893,200.48176317249968,0
02894,188.83670262632538,0
02895,194.69112622932283,0
02896,159.8291897815461,0
02897,167.3726628044363,0
02898,211.30347837293613,0
02899,172.646858992246,0
02900,219.79126717075067,0
02901,193.3198394643822,0
02902,258.8877739804915,0
02903,190.30878558471366,0
02904,220.24525431613685,0
02905,168.36901445640274,0
02906,243.3363127436895,0
02907,201.74530535455864,0
02908,218.6337784478584,0
02909,181.20675254573166,0
02910,224.58570754550834,0
02911,202.56922758066133,0
02912,202.578452844641,0
02913,181.2587731793941,0
02914,194.27440063138098,0
02915,179.05122948130446,0
02916,181.36382633715849,0
02917,247.96065577909147,0
02918,211.0541461501718,0
02919,189.18746183356566,0
02920,187.04173570575995,0
02921,182.93623979814538,0
02922,222.4765850980719,0
02923,201.52295474782804,0
02924,212.55960437462974,0
02925,184.99440768366924,0
02926,231.39013706010434,0
02927,225.64280286893387,0
02928,209.3956091500487,0
02929,182.28486943742786,0
02930,177.745603384787,0
02931,212.03965203113745,0
02932,191.02729713954005,0
02933,192.05771853595292,0
02934,213.00210855797863,0
02935,190.60181691608952,0
02936,166.1160712696657,0
02937,185.44785587356594,0
02938,198.0039432612692,0
02939,208.50115258649225,0
02940,204.6154544480052,0
02941,216.36076729617906,0
02942,207.1657976121081,0
02943,205.86397968911558,0
02944,193.74084368057134,0
02945,151.59943928535102,0
02946,215.80850885004753,0
02947,237.03816561773505,0
02948,206.6762195451365,0
02949,189.9342687474438,0
02950,216.4927979490575,0
02951,187.62596441694896,0
02952,228.30754135512348,0
02953,204.50138381849177,0
02954,190.67782570468654,0
02955,249.0998688574416,0
02956,213.46827682165173,0
02957,188.38473503258248,0
02958,180.30403671068402,0
02959,223.4044740227973,0
02960,185.60793126702887,0
02961,192.81143331901862,0
02962,185.7752267792885,0
02963,173.63810291172663,0
02964,187.73935236974307,0
02965,168.2531613641106,0
02966,198.4583100240772,0
02967,236.40168039995763,0
02968,173.38192953332347,0
02969,201.825651212278,1
02970,183.1974767786969,0
02971,182.11243471748938,0
02972,228.65332523300947,0
02973,146.30288642640195,0
02974,210.29700458468415,0
02975,177.28782608688175,0
02976,199.30752965072398,0
02977,207.4980091500791,0
02978,182.80237351333344,0
02979,209.69904931521395,0
02980,196.03104306534664,0
02981,192.12961728557147,1
02982,200.4804495734257,0
02983,162.38956333796585,0
02984,197.42110931019897,0
02985,250.41413942298408,0
02986,177.30031498474844,0
02987,182.17902302549425,0
02988,204.95114652996145,0
02989,221.33081253427375,0
02990,180.26932577229633,0
02991,196.95369335636045,0
02992,208.44551892046172,0
02993,191.62656535003805,0
02994,224.8305483899613,0
02995,168.73272893761168,0
02996,185.4429317674588,0
02997,229.7339903680974,0
02998,188.0492821543413,0
02999,187.19147400661478,0
03000,215.32106332020768,0
03001,220.87098436953892,0
03002,194.12777527458272,0
03003,204.13800556223893,0
03004,233.90619535305007,0
03005,216.06157234081996,0
03006,185.9172498653647,0
03007,213.18055838494166,0
03008,191.23438395444808,0
03009,189.96325609054406,0
03010,184.13398848778732,0
03011,162.81238352359787,0
03012,225.51281768437477,0
03013,208.00833277513104,0
03014,222.67949540861568,0
03015,188.13703141069732,0
03016,226.6515317305465,0
03017,218.20857241675984,0
03018,171.78813968506225,0
03019,187.59475650063212,0
03020,230.76568324907146,0
03021,192.14602399697694,0
03022,179.04000416853455,0
03023,200.37319852374225,0
03024,206.18054544074846,0
03025,165.16859770510564,0
03026,174.0431732127709,0
03027,187.13480139976963,0
03028,196.3562536799006,0
03029,198.13193834825972,0
03030,208.7975017902651,0
03031,190.9013783302104,0
03032,212.21857584158846,0
03033,224.49241116695052,0
03034,251.00611925943178,0
03035,193.36435964430297,0
03036,190.50348815308774,1
03037,206.83712935483138,0
03038,198.60334800240574,0
03039,198.4920512776802,0
03040,188.901369597592,0
03041,209.66536289874026,0
03042,179.99715901393247,0
03043,206.35930110884357,0
03044,180.1767071170924,0
03045,180.2179764660696,0
03046,227.4167220479365,0
03047,184.24855032231247,0
03048,173.97324180513135,0
03049,177.824993785356,0
03050,204.59339314903346,0
03051,217.9633068945157,0
03052,215.66067373342304,0
03053,196.50402884773538,0
03054,221.7454115151016,0
03055,200.12673404803795,0
03056,207.62930158040595,0
03057,175.10020058333635,0
03058,205.72596252152883,0
03059,225.50222194570568,0
03060,236.86325943741383,0
03061,213.11647141598075,0
03062,191.65072338836012,0
03063,187.41669544213403,0
03064,200.20788964276596,0
03065,192.5392512613703,0
03066,255.14631087377936,0
03067,211.638339748466,0
03068,167.47509920766993,0
03069,188.01462959825568,0
03070,200.82120411112422,0
03071,179.47529321545187,0
03072,246.24819564339847,0
03073,188.9123262911459,0
03074,208.51772933927188,0
03075,205.61321698619034,0
03076,192.06939748772166,0
03077,171.89545779185545,0
03078,186.1581348060667,0
03079,196.88083250442313,0
03080,206.30601139152125,0
03081,169.93478077869509,0
03082,172.2320514630348,0
03083,181.05763903072705,0
03084,220.1428667209371,0
03085,179.84534299805006,0
03086,200.83916337654554,0
03087,205.27087584562003,0
03088,225.18745680837998,0
03089,189.97651994566456,0
03090,153.76049425143106,0
03091,221.70636571800583,0
03092,222.2469672507605,0
03093,206.91687586682457,0
03094,201.48176534515628,0
03095,194.29385797051668,0
03096,215.82816738845065,0
03097,228.17847423879923,0
03098,214.36575180439664,0
03099,224.18826168249714,0
03100,191.2362238601275,0
03101,182.16669056405925,0
03102,185.4742841161226,0
03103,219.16312073337116,0
03104,238.27618627190162,0
03105,192.18752487328436,0
03106,218.5373673559798,0
03107,186.00210691427753,0
03108,166.42689820567338,0
03109,221.09118055162875,0
03110,196.4135075857192,0
03111,236.1341863727489,1
03112,213.07806336491396,0
03113,209.36162580412696,0
03114,182.2432706001624,0
03115,197.72005229538357,0
03116,186.9013702682599,0
03117,177.51258554508706,0
03118,233.04538238796502,0
03119,206.17599658153566,0
03120,166.10937797931518,0
03121,167.60786603900473,0
03122,170.70234168276468,0
03123,176.8668850543047,0
03124,210.19859801537282,0
03125,179.0936223488818,0
03126,186.49117038204253,0
03127,190.2350436417047,0
03128,197.69623924722066,0
03129,198.33452782841024,0
03130,223.91380643860117,0
03131,194.35518535519603,0
03132,176.879004183331,0
03133,175.9464206885374,0
03134,192.38202813571073,0
03135,187.90239244484877,0
03136,217.45117515733983,0
03137,190.76433757918346,0
03138,222.46615777288315,0
03139,176.18368966302984,0
03140,216.10596651852813,0
03141,237.47284692089218,0
03142,197.56509553805992,0
03143,180.20719561272048,0
03144,205.2086591223669,0
03145,213.6723322173265,0
03146,208.63401535058242,0
03147,192.50532406229647,1
03148,185.13398395055884,0
03149,181.03238791715202,0
03150,208.25556793970267,0
03151,194.68801655960362,0
03152,182.488227968592,0
03153,205.47091072220348,0
03154,192.06141811655476,0
03155,174.72655823111563,0
03156,226.20029341550114,0
03157,176.63533242237642,0
03158,194.24877901903207,0
03159,193.56752006072895,1
03160,216.5452290912373,0
03161,225.1337247357702,0
03162,187.79031783000244,0
03163,208.69696209140272,0
03164,205.3257585333095,0
03165,182.33667673226938,0
03166,215.00187227928276,0
03167,177.5448173034386,0
03168,187.79326123011586,0
03169,219.73238842538504,0
03170,173.30520254927947,0
03171,195.52275478224973,0
03172,215.5216933810088,0
03173,185.02878619111078,0
03174,148.48742884958617,0
03175,205.53662427500112,0
03176,186.25754766829502,0
03177,204.864718172827,0
03178,153.46059888361185,0
03179,207.7393692808044,0
03180,196.7801332943479,0
03181,179.10057535523737,0
03182,241.20954292306166,0
03183,205.0996011733146,0
03184,195.0604828577017,0
03185,203.79110925160427,0
03186,195.73481234385048,0
03187,229.10095416092975,0
03188,238.39012408142304,0
03189,178.662483865583,0
03190,227.22882185787083,0
03191,235.4932769559697,0
03192,182.97413140920258,1
03193,180.5811486812062,0
03194,197.2921010385784,0
03195,192.98529136482784,0
03196,196.64117527490282,0
03197,177.02131975222966,0
03198,184.07240688016742,0
03199,152.66326365156957,0
03200,216.22048548888026,0
03201,212.31904416846257,0
03202,212.4600647442682,0
03203,219.22295073119386,0
03204,210.08392730408164,0
03205,197.4609336827802,0
03206,187.44109229664207,0
03207,211.77495766225883,0
03208,176.70299027063868,0
03209,206.98051298277576,0
03210,186.77328524701372,0
03211,212.9387087131331,0
03212,230.99995953262572,0
03213,180.51470427712806,0
03214,202.7102183167156,0
03215,211.55620368804193,0
03216,227.4289407280515,0
03217,177.89223296911092,0
03218,209.80140444420175,0
03219,177.21756986395746,0
03220,193.22060560294577,0
03221,182.28987317765018,0
03222,235.8415029162495,0
03223,204.64834411568458,0
03224,225.2915387566088,0
03225,217.43120210195082,0
03226,212.29699469455232,0
03227,191.79458423765712,0
03228,208.69702117394172,0
03229,192.77410730408778,0
03230,225.59465024621613,0
03231,252.49105665801818,0
03232,201.53875137685355,0
03233,181.85009039727183,0
03234,183.37858280778462,0
03235,179.16748662506438,0
03236,192.67851765051228,0
03237,210.71980064002878,0
03238,170.27418561782713,0
03239,196.2763188205239,0
03240,189.74902370126435,0
03241,202.62891782826742,0
03242,201.39494366790763,0
03243,215.32876120084518,0
03244,206.1039546068385,0
03245,240.54922037214268,0
03246,183.9308673614467,0
03247,200.60236531102888,0
03248,200.32628159292483,0
03249,212.6149549746223,0
03250,241.89758426773093,0
03251,219.65502972286438,0
03252,192.325327073344,0
03253,205.48795334483066,0
03254,183.62739718416523,0
03255,217.1948294368626,0
03256,185.65949396685514,0
03257,179.4750919875941,0
03258,168.33042751349893,0
03259,215.62349314171175,0
03260,203.48497186727184,0
03261,189.53072595602865,0
03262,214.68456735702568,0
03263,223.94813696394914,0
03264,205.13599229268016,0
03265,188.52315336585417,0
03266,193.5430954097054,0
03267,197.77376127136472,0
03268,217.40805750961698,0
03269,181.00281041173713,0
03270,198.44362378134966,0
03271,209.52850532557906,0
03272,235.3669910822834,0
03273,190.9691403739376,0
03274,249.28715785173569,0
03275,210.27357531247188,0
03276,183.20334956555703,0
03277,215.63311148406157,0
03278,162.5345571168817,0
03279,199.60518078362435,0
03280,174.57824106647138,0
03281,196.3216189691605,0
03282,217.61862846873862,0
03283,220.9505307025618,0
03284,205.56064199024632,0
03285,201.53277951639637,0
03286,228.83741863267844,0
03287,217.96287235943083,0
03288,185.87358012828565,0
03289,169.9202860117657,0
03290,184.90887074282762,0
03291,212.2394041399863,0
03292,189.0232518450332,0
03293,213.6028011144289,0
03294,186.81963632451317,0
03295,171.6393274981732,0
03296,193.62857532356423,0
03297,203.6560843891927,0
03298,193.98774760560786,0
03299,201.13845534520888,0
03300,157.76359071355046,0
03301,194.3819344815216,0
03302,203.47447345881713,0
03303,208.04349134512736,0
03304,216.24934226071693,0
03305,226.48235643821516,0
03306,211.4464797178724,0
03307,222.8454993778364,0
03308,193.13486319852953,0
03309,218.0606696905577,0
03310,198.30699144178527,0
03311,191.14174116283462,0
03312,221.35059012548774,0
03313,197.55389373107073,0
03314,207.23442036928492,0
03315,223.78077167062818,0
03316,229.25129507593147,0
03317,192.79373459118543,0
03318,202.57443838252794,0
03319,209.91716957538637,0
03320,260.71102803685795,0
03321,179.40348620999507,0
03322,217.008904396609,0
03323,218.85530773772177,0
03324,195.48297533193167,0
03325,206.64997388564507,0
03326,182.39153162065918,0
03327,203.99807539497667,0
03328,185.86987746338005,0
03329,179.94964551682264,0
03330,227.17859927052567,0
03331,227.1456775322238,0
03332,230.49615900359564,0
03333,218.8457603491077,0
03334,163.79988360305657,0
03335,214.26492825003822,0
03336,225.53095152006864,0
03337,197.23369428163647,0
03338,187.214851449253,0
03339,204.7384298417749,0
03340,198.3695658256773,0
03341,178.5879833343104,0
03342,199.2825836266354,0
03343,210.6070898453115,0
03344,198.70030212007737,0
03345,209.26679729257964,0
03346,170.88755848970965,0
03347,204.1498572066718,0
03348,203.38783298535878,0
03349,199.34747790861925,0
03350,178.15992787514347,0
03351,157.2776334226894,0
03352,203.62293369639661,0
03353,211.80608817457627,0
03354,207.7699366982842,0
03355,197.46923158296016,0
03356,207.5636234492815,0
03357,227.5757758470365,0
03358,189.3509021928061,0
03359,182.69404111744421,0
03360,210.0544511016774,0
03361,199.84742037937977,0
03362,203.43965357735925,0
03363,195.66798878974458,0
03364,184.81817439408164,0
03365,206.71345737347625,0
03366,206.9418785756661,0
03367,198.8848894244552,0
03368,210.54758162728024,0
03369,197.59887655552893,0
03370,181.58321443968836,0
03371,211.27091334921724,0
03372,210.79729255460154,0
03373,223.63664681293787,0
03374,199.061005779391,0
03375,178.69042601012697,0
03376,188.31485466051836,0
03377,205.21870906146566,0
03378,186.18729439520766,0
03379,169.7755063508643,0
03380,199.4525432576373,0
03381,195.13020308572337,0
03382,185.20204760104582,0
03383,194.82161833791946,0
03384,162.43764631457717,0
03385,215.60068216743153,0
03386,139.83830633341458,0
03387,194.42867835439202,0
03388,195.049438872937,0
03389,181.16157854074743,0
03390,179.63524841349346,0
03391,183.1721971623545,0
03392,213.3754251518293,0
03393,183.6708202586811,0
03394,216.42487045284153,0
03395,194.678152181259,0
03396,205.4144555919969,0
03397,159.43190931908444,0
03398,178.83914941847655,0
03399,194.21743780658198,0
03400,194.8288065389911,0
03401,220.02843455626424,0
03402,209.19502252688667,0
03403,206.51768211186385,0
03404,203.22891325929385,0
03405,171.6319226858265,0
03406,193.622538793405,0
03407,181.51142492679242,0
03408,205.4680643521879,0
03409,178.6783675133808,0
03410,212.38726498823965,1
03411,192.33656983719948,0
03412,223.45503741625961,0
03413,175.5163390729044,0
03414,198.56024783686723,0
03415,188.58861248443577,0
03416,229.78708475898043,0
03417,185.4362018727662,0
03418,159.21456103460483,0
03419,215.0079830525116,0
03420,204.93793829710327,0
03421,199.03815791209672,0
03422,234.09264289946987,0
03423,228.8838439820089,0
03424,219.52255913121903,0
03425,191.38305423238927,0
03426,210.3519884665094,0
03427,223.07118949137967,0
03428,168.83631891590355,0
03429,197.8354698718879,0
03430,198.69821149197534,0
03431,206.06899599863064,0
03432,241.08857162260892,0
03433,197.97214913702845,0
03434,225.06576997580407,0
03435,194.59074392177655,0
03436,177.04663684784504,0
03437,190.56975875945403,0
03438,220.9149396882342,0
03439,181.49494121081185,0
03440,194.76143087713695,0
03441,186.14154332216876,0
03442,211.5828242152381,0
03443,221.79555067405406,0
03444,208.27551434098746,0
03445,217.0361387714424,0
03446,234.87970992235506,0
03447,195.9154736873916,0
03448,226.39932798401273,0
03449,208.99003180311175,0
03450,180.87064605362139,0
03451,186.28065644492534,0
03452,212.0950110734095,1
03453,196.07886984089274,0
03454,176.15207543429935,0
03455,210.45910198965106,0
03456,229.47018431738343,0
03457,219.2022269982516,0
03458,215.38881722824627,0
03459,211.75421697390868,0
03460,204.8819788123488,0
03461,193.70653426587032,0
03462,194.65764346367678,0
03463,215.13723248161116,0
03464,184.44158132442155,0
03465,207.3638798960737,0
03466,198.92181588089775,0
03467,209.300195993524,0
03468,211.50901195849747,0
03469,225.32768210894326,1
03470,159.3080247792044,0
03471,207.5409915047431,0
03472,225.78942348798,0
03473,214.25868255856543,0
03474,210.18612638874913,0
03475,182.414162555046,0
03476,214.9486460551822,0
03477,192.36106187373537,0
03478,180.19425453694095,0
03479,197.2334031612971,0
03480,209.59537052582832,0
03481,213.12173100992808,0
03482,191.38206704180675,0
03483,203.4683623533726,0
03484,210.25204252088267,0
03485,189.55771562026393,0
03486,185.11462101041636,0
03487,192.69082052300877,0
03488,194.43732086853498,0
03489,180.62247974075476,0
03490,186.17333535671779,0
03491,193.0330147260502,0
03492,229.32070155004635,0
03493,244.7113591149264,0
03494,196.68476579550523,0
03495,190.0903329863138,0
03496,183.19309789893,0
03497,218.0371772897808,0
03498,173.522579579669,0
03499,227.24829082160258,0
03500,221.69677396897077,0
03501,167.07664591709522,0
03502,177.9505773632477,0
